cohort_month,month_number,active_customers,total_revenue,avg_revenue_per_active_customer,avg_orders_per_active_customer,cumulative_ltv,cohort_size,cumulative_ltv_per_user
2022-06,41,5,176.09,35.22,1,36058.48,110,327.8
2022-06,42,10,3151.48,315.15,1.1,39209.96,110,356.45
2022-06,43,3,330.67,110.22,1,39540.63,110,359.46
2022-06,44,2,257.17,128.58,1,39797.8,110,361.8
2022-06,45,5,474.54,94.91,1,40272.34,110,366.11
2022-07,0,77,10354.64,134.48,1,10354.64,77,134.48
2022-07,1,5,1808.2,361.64,1,12162.84,77,157.96
2022-07,2,3,302.33,100.78,1,12465.17,77,161.89
2022-07,3,3,438.64,146.21,1.33,12903.81,77,167.58
2022-07,4,4,248.1,62.02,1,13151.91,77,170.8
2022-07,5,1,40.08,40.08,1,13191.99,77,171.32
2022-07,6,6,1239.9,206.65,1.17,14431.89,77,187.43
2022-07,7,1,15.03,15.03,1,14446.92,77,187.62
2022-07,8,4,229.83,57.46,1,14676.75,77,190.61
2022-07,9,2,184.36,92.18,1,14861.11,77,193
2022-07,10,5,1486.87,297.37,1,16347.98,77,212.31
2022-07,11,3,112.28,37.43,1,16460.26,77,213.77
2022-07,12,4,315.67,78.92,1,16775.93,77,217.87
2022-07,13,2,57.87,28.94,1,16833.8,77,218.62
2022-07,14,4,673.44,168.36,1,17507.24,77,227.37
2022-07,15,4,361.8,90.45,1,17869.04,77,232.07
2022-07,16,2,186.49,93.24,1,18055.53,77,234.49
2022-07,17,2,219.91,109.96,1,18275.44,77,237.34
2022-07,18,2,108.81,54.41,1,18384.25,77,238.76
2022-07,19,3,550.63,183.54,1,18934.88,77,245.91
2022-07,20,5,465.12,93.02,1,19400,77,251.95
2022-07,21,1,37.39,37.39,1,19437.39,77,252.43
2022-07,22,3,128.38,42.79,1,19565.77,77,254.1
2022-07,23,2,174.07,87.03,1,19739.84,77,256.36
2022-07,24,5,404.94,80.99,1,20144.78,77,261.62
2022-07,25,1,119.6,119.6,1,20264.38,77,263.17
2022-07,26,4,677.37,169.34,1,20941.75,77,271.97
2022-07,27,2,337.53,168.76,1,21279.28,77,276.35
2022-07,28,3,599.21,199.74,1,21878.49,77,284.14
2022-07,29,1,38.01,38.01,1,21916.5,77,284.63
2022-07,30,3,462.49,154.16,1,22378.99,77,290.64
2022-07,31,4,403.95,100.99,1,22782.94,77,295.88
2022-07,32,2,535.86,267.93,1,23318.8,77,302.84
2022-07,33,5,1298.26,259.65,1,24617.06,77,319.7
2022-07,34,2,171.55,85.78,1,24788.61,77,321.93
2022-07,35,8,879.05,109.88,1,25667.66,77,333.35
2022-07,36,1,375.09,375.09,1,26042.75,77,338.22
2022-07,37,5,461.56,92.31,1,26504.31,77,344.21
2022-07,38,2,272.87,136.44,1,26777.18,77,347.76
2022-07,39,7,959,137,1.14,27736.18,77,360.21
2022-07,40,3,223.11,74.37,1,27959.29,77,363.11
2022-07,41,5,655.79,131.16,1,28615.08,77,371.62
2022-07,42,6,1058.34,176.39,1,29673.42,77,385.37
2022-07,43,1,82.87,82.87,1,29756.29,77,386.45
2022-07,44,5,523.97,104.79,1,30280.26,77,393.25
2022-08,0,93,12869.9,138.39,1.01,12869.9,93,138.39
2022-08,1,3,136.78,45.59,1,13006.68,93,139.86
2022-08,2,4,245.48,61.37,1,13252.16,93,142.5
2022-08,3,7,986.48,140.93,1,14238.64,93,153.1
2022-08,4,3,268.52,89.51,1,14507.16,93,155.99
2022-08,5,5,441.97,88.39,1,14949.13,93,160.74
2022-08,6,6,418.93,69.82,1,15368.06,93,165.25
2022-08,7,4,480.15,120.04,1,15848.21,93,170.41
2022-08,8,2,134.64,67.32,1,15982.85,93,171.86
2022-08,9,3,778.27,259.42,1,16761.12,93,180.23
2022-08,10,6,1106.87,184.48,1,17867.99,93,192.13
2022-08,11,4,331.31,82.83,1,18199.3,93,195.69
2022-08,12,2,96.67,48.34,1,18295.97,93,196.73
2022-08,13,3,331.97,110.66,1,18627.94,93,200.3
2022-08,14,3,626.62,208.87,1,19254.56,93,207.04
2022-08,15,4,450.48,112.62,1,19705.04,93,211.88
2022-08,16,2,88.31,44.16,1,19793.35,93,212.83
2022-08,17,1,75.08,75.08,1,19868.43,93,213.64
2022-08,18,5,963.88,192.78,1,20832.31,93,224
2022-08,19,9,1001.56,111.28,1,21833.87,93,234.77
2022-08,20,4,570.34,142.59,1,22404.21,93,240.91
2022-08,21,3,330.6,110.2,1,22734.81,93,244.46
2022-08,22,3,289,96.33,1,23023.81,93,247.57
2022-08,23,2,177.73,88.87,1,23201.54,93,249.48
2022-08,24,3,532.36,177.45,1.33,23733.9,93,255.2
2022-08,25,6,463.26,77.21,1,24197.16,93,260.18
2022-08,26,4,252.09,63.02,1,24449.25,93,262.9
2022-08,27,1,83.42,83.42,1,24532.67,93,263.79
2022-08,28,4,434.69,108.67,1,24967.36,93,268.47
2022-08,29,4,387.96,96.99,1,25355.32,93,272.64
2022-08,30,8,1197.71,149.71,1,26553.03,93,285.52
2022-08,31,0,0,,,26553.03,93,285.52
2022-08,32,3,103.44,34.48,1,26656.47,93,286.63
2022-08,33,4,251.48,62.87,1,26907.95,93,289.33
2022-08,34,4,1026.23,256.56,1,27934.18,93,300.37
2022-08,35,6,930.2,155.03,1,28864.38,93,310.37
2022-08,36,3,255.16,85.05,1,29119.54,93,313.11
2022-08,37,2,108.77,54.38,1,29228.31,93,314.28
2022-08,38,4,169.16,42.29,1,29397.47,93,316.1
2022-08,39,3,407.87,135.96,1,29805.34,93,320.49
2022-08,40,4,772.01,193,1,30577.35,93,328.79
2022-08,41,3,734.77,244.92,1,31312.12,93,336.69
2022-08,42,1,1454.63,1454.63,1,32766.75,93,352.33
2022-08,43,4,386.13,96.53,1,33152.88,93,356.48
2022-09,0,86,9730.41,113.14,1.05,9730.41,86,113.14
2022-09,1,4,521.9,130.47,1.25,10252.31,86,119.21
2022-09,2,5,1099.3,219.86,1.2,11351.61,86,132
2022-09,3,4,651.52,162.88,1,12003.13,86,139.57
2022-09,4,3,249.27,83.09,1,12252.4,86,142.47
2022-09,5,6,1265.17,210.86,1.17,13517.57,86,157.18
2022-09,6,2,242.76,121.38,1,13760.33,86,160
2022-09,7,4,230.7,57.67,1,13991.03,86,162.69
2022-09,8,1,179.94,179.94,2,14170.97,86,164.78
2022-09,9,4,491.14,122.78,1,14662.11,86,170.49
2022-09,10,3,657.24,219.08,1,15319.35,86,178.13
2022-09,11,2,342.4,171.2,1,15661.75,86,182.11
2022-09,12,5,1472.95,294.59,1.2,17134.7,86,199.24
2022-09,13,2,109.63,54.81,1,17244.33,86,200.52
2022-09,14,6,690.02,115,1,17934.35,86,208.54
2022-09,15,4,459.79,114.95,1,18394.14,86,213.89
2022-09,16,2,153.75,76.88,1,18547.89,86,215.67
2022-09,17,0,0,,,18547.89,86,215.67
2022-09,18,7,1135.13,162.16,1,19683.02,86,228.87
2022-09,19,2,463.15,231.57,1,20146.17,86,234.26
2022-09,20,6,357.92,59.65,1,20504.09,86,238.42
2022-09,21,2,157.97,78.98,1,20662.06,86,240.26
2022-09,22,1,82.01,82.01,1,20744.07,86,241.21
2022-09,23,4,343.11,85.78,1,21087.18,86,245.2
2022-09,24,2,415.38,207.69,1,21502.56,86,250.03
2022-09,25,5,240.91,48.18,1,21743.47,86,252.83
2022-09,26,3,231.37,77.12,1,21974.84,86,255.52
2022-09,27,4,398.48,99.62,1,22373.32,86,260.15
2022-09,28,2,475.75,237.88,1,22849.07,86,265.69
2022-09,29,2,275.32,137.66,1,23124.39,86,268.89
2022-09,30,7,679.35,97.05,1,23803.74,86,276.79
2022-09,31,5,523.68,104.74,1,24327.42,86,282.88
2022-09,32,6,957.27,159.54,1,25284.69,86,294.01
2022-09,33,3,812.17,270.72,1,26096.86,86,303.45
2022-09,34,3,208.39,69.46,1,26305.25,86,305.88
2022-09,35,4,560.51,140.13,1,26865.76,86,312.39
2022-09,36,5,2265.1,453.02,1,29130.86,86,338.73
2022-09,37,4,250,62.5,1,29380.86,86,341.64
2022-09,38,1,69.96,69.96,1,29450.82,86,342.45
2022-09,39,2,97.8,48.9,1,29548.62,86,343.59
2022-09,40,1,148.1,148.1,1,29696.72,86,345.31
2022-09,41,3,167.39,55.8,1,29864.11,86,347.26
2022-09,42,1,157.48,157.48,1,30021.59,86,349.09
2022-10,0,89,10696.66,120.19,1.03,10696.66,89,120.19
2022-10,1,1,100.16,100.16,1,10796.82,89,121.31
2022-10,2,2,172.93,86.47,1,10969.75,89,123.26
2022-10,3,4,570.82,142.71,1.25,11540.57,89,129.67
2022-10,4,7,355.01,50.72,1,11895.58,89,133.66
2022-10,5,3,256.92,85.64,1,12152.5,89,136.54
2022-10,6,3,225.95,75.32,1,12378.45,89,139.08
2022-10,7,4,424.39,106.1,1,12802.84,89,143.85
2022-10,8,4,761.37,190.34,1,13564.21,89,152.41
2022-10,9,3,931.68,310.56,1,14495.89,89,162.88
2022-10,10,4,1205.23,301.31,1,15701.12,89,176.42
2022-10,11,3,593.58,197.86,1,16294.7,89,183.09
2022-10,12,3,175.71,58.57,1,16470.41,89,185.06
2022-10,13,3,276.77,92.26,1,16747.18,89,188.17
2022-10,14,3,645.85,215.28,1,17393.03,89,195.43
2022-10,15,3,624.13,208.04,1,18017.16,89,202.44
2022-10,16,5,368.15,73.63,1,18385.31,89,206.58
2022-10,17,6,1548.83,258.14,1.17,19934.14,89,223.98
2022-10,18,4,215.28,53.82,1,20149.42,89,226.4
2022-10,19,3,443.15,147.72,1.33,20592.57,89,231.38
2022-10,20,2,313,156.5,1,20905.57,89,234.89
2022-10,21,5,788.72,157.74,1,21694.29,89,243.76
2022-10,22,3,153.87,51.29,1,21848.16,89,245.48
2022-10,23,5,510.66,102.13,1.2,22358.82,89,251.22
2022-10,24,4,334.79,83.7,1,22693.61,89,254.98
2022-10,25,2,291.43,145.72,1,22985.04,89,258.26
2022-10,26,8,957.57,119.7,1,23942.61,89,269.02
2022-10,27,7,433.92,61.99,1,24376.53,89,273.89
2022-10,28,2,89.13,44.56,1,24465.66,89,274.9
2022-10,29,4,247.13,61.78,1,24712.79,89,277.67
2022-10,30,4,344.54,86.14,1,25057.33,89,281.54
2022-10,31,4,190.95,47.74,1,25248.28,89,283.69
2022-10,32,5,628.24,125.65,1,25876.52,89,290.75
2022-10,33,1,54.59,54.59,1,25931.11,89,291.36
2022-10,34,2,95.95,47.98,1,26027.06,89,292.44
2022-10,35,3,156.46,52.15,1,26183.52,89,294.2
2022-10,36,2,786.62,393.31,1,26970.14,89,303.04
2022-10,37,1,18.17,18.17,1,26988.31,89,303.24
2022-10,38,3,79.54,26.51,1,27067.85,89,304.13
2022-10,39,6,267.97,44.66,1,27335.82,89,307.14
2022-10,40,3,117.56,39.19,1,27453.38,89,308.46
2022-10,41,2,421.98,210.99,1,27875.36,89,313.21
2022-11,0,80,11444.42,143.06,1.02,11444.42,80,143.06
2022-11,1,7,842.69,120.38,1,12287.11,80,153.59
2022-11,2,3,339.72,113.24,1,12626.83,80,157.84
2022-11,3,2,458.5,229.25,1,13085.33,80,163.57
2022-11,4,4,1076.13,269.03,1,14161.46,80,177.02
2022-11,5,1,61.81,61.81,1,14223.27,80,177.79
2022-11,6,5,1598.58,319.72,1,15821.85,80,197.77
2022-11,7,2,388.29,194.14,1,16210.14,80,202.63
2022-11,8,0,0,,,16210.14,80,202.63
2022-11,9,2,260.36,130.18,1,16470.5,80,205.88
2022-11,10,3,288.34,96.11,1,16758.84,80,209.49
2022-11,11,3,345.29,115.1,1,17104.13,80,213.8
2022-11,12,2,256.24,128.12,1,17360.37,80,217
2022-11,13,1,118.93,118.93,2,17479.3,80,218.49
2022-11,14,5,199.76,39.95,1,17679.06,80,220.99
2022-11,15,3,214.46,71.49,1,17893.52,80,223.67
2022-11,16,7,1070.97,153,1,18964.49,80,237.06
2022-11,17,7,706.98,101,1,19671.47,80,245.89
2022-11,18,5,1212.82,242.56,1,20884.29,80,261.05
2022-11,19,4,390.71,97.68,1,21275,80,265.94
2022-11,20,1,49.51,49.51,1,21324.51,80,266.56
2022-11,21,3,352.48,117.49,1.33,21676.99,80,270.96
2022-11,22,2,825.02,412.51,1,22502.01,80,281.28
2022-11,23,4,144.95,36.24,1,22646.96,80,283.09
2022-11,24,5,279.57,55.91,1,22926.53,80,286.58
2022-11,25,5,1116.5,223.3,1,24043.03,80,300.54
2022-11,26,1,73.68,73.68,1,24116.71,80,301.46
2022-11,27,4,1081.43,270.36,1,25198.14,80,314.98
2022-11,28,3,311.14,103.71,1,25509.28,80,318.87
2022-11,29,1,82.05,82.05,1,25591.33,80,319.89
2022-11,30,5,318.2,63.64,1,25909.53,80,323.87
2022-11,31,6,796.89,132.81,1,26706.42,80,333.83
2022-11,32,2,56.22,28.11,1,26762.64,80,334.53
2022-11,33,2,330.65,165.32,1,27093.29,80,338.67
2022-11,34,4,417.36,104.34,1,27510.65,80,343.88
2022-11,35,2,178.44,89.22,1,27689.09,80,346.11
2022-11,36,1,56.67,56.67,1,27745.76,80,346.82
2022-11,37,4,236.32,59.08,1,27982.08,80,349.78
2022-11,38,5,1568.41,313.68,1.2,29550.49,80,369.38
2022-11,39,2,125.36,62.68,1.5,29675.85,80,370.95
2022-11,40,5,310.46,62.09,1,29986.31,80,374.83
2022-12,0,88,10020.06,113.86,1.02,10020.06,88,113.86
2022-12,1,5,979.37,195.87,1,10999.43,88,124.99
2022-12,2,4,564.21,141.05,1.25,11563.64,88,131.41
2022-12,3,4,329.41,82.35,1,11893.05,88,135.15
2022-12,4,2,794.37,397.19,1,12687.42,88,144.18
2022-12,5,5,571.88,114.38,1,13259.3,88,150.67
2022-12,6,1,911.2,911.2,1,14170.5,88,161.03
2022-12,7,9,1105.58,122.84,1,15276.08,88,173.59
2022-12,8,4,533.75,133.44,1,15809.83,88,179.66
2022-12,9,3,652.4,217.47,1,16462.23,88,187.07
2022-12,10,6,896.65,149.44,1,17358.88,88,197.26
2022-12,11,4,228.82,57.21,1,17587.7,88,199.86
2022-12,12,1,34.36,34.36,1,17622.06,88,200.25
2022-12,13,6,425.14,70.86,1,18047.2,88,205.08
2022-12,14,7,936.1,133.73,1,18983.3,88,215.72
2022-12,15,2,135.96,67.98,1,19119.26,88,217.26
2022-12,16,0,0,,,19119.26,88,217.26
2022-12,17,4,195.19,48.8,1,19314.45,88,219.48
2022-12,18,2,369.8,184.9,1.5,19684.25,88,223.68
2022-12,19,4,176.85,44.21,1,19861.1,88,225.69
2022-12,20,4,377.55,94.39,1,20238.65,88,229.98
2022-12,21,7,1004.77,143.54,1.14,21243.42,88,241.4
2022-12,22,2,133.32,66.66,1,21376.74,88,242.92
2022-12,23,6,736.87,122.81,1,22113.61,88,251.29
2022-12,24,2,525.64,262.82,1,22639.25,88,257.26
2022-12,25,6,757.5,126.25,1,23396.75,88,265.87
2022-12,26,4,409.25,102.31,1,23806,88,270.52
2022-12,27,5,1414.39,282.88,1,25220.39,88,286.6
2022-12,28,2,199.28,99.64,1,25419.67,88,288.86
2022-12,29,5,504.11,100.82,1,25923.78,88,294.59
2022-12,30,1,63.09,63.09,1,25986.87,88,295.31
2022-12,31,3,512.6,170.87,1,26499.47,88,301.13
2022-12,32,6,348.71,58.12,1,26848.18,88,305.09
2022-12,33,2,343.08,171.54,1,27191.26,88,308.99
2022-12,34,2,512.97,256.49,1,27704.23,88,314.82
2022-12,35,3,366.64,122.21,1,28070.87,88,318.99
2022-12,36,2,61.97,30.98,1,28132.84,88,319.69
2022-12,37,5,672.21,134.44,1,28805.05,88,327.33
2022-12,38,5,887.95,177.59,1,29693,88,337.42
2022-12,39,5,1113.63,222.73,1,30806.63,88,350.08
2023-01,0,81,9484.2,117.09,1.02,9484.2,81,117.09
2023-01,1,2,102.88,51.44,1,9587.08,81,118.36
2023-01,2,4,295.68,73.92,1,9882.76,81,122.01
2023-01,3,4,640.71,160.18,1,10523.47,81,129.92
2023-01,4,3,399.67,133.22,1,10923.14,81,134.85
2023-01,5,6,1223.47,203.91,1,12146.61,81,149.96
2023-01,6,3,261.87,87.29,1,12408.48,81,153.19
2023-01,7,2,344.13,172.06,1,12752.61,81,157.44
2023-01,8,4,229,57.25,1,12981.61,81,160.27
2023-01,9,6,1079.1,179.85,1,14060.71,81,173.59
2023-01,10,2,249.75,124.88,1,14310.46,81,176.67
2023-01,11,4,839.19,209.8,1,15149.65,81,187.03
2023-01,12,4,196.04,49.01,1,15345.69,81,189.45
2023-01,13,3,256.63,85.54,1,15602.32,81,192.62
2023-01,14,4,227.85,56.96,1,15830.17,81,195.43
2023-01,15,6,540.75,90.13,1,16370.92,81,202.11
2023-01,16,1,33.86,33.86,1,16404.78,81,202.53
2023-01,17,5,407.2,81.44,1,16811.98,81,207.56
2023-01,18,4,404.85,101.21,1,17216.83,81,212.55
2023-01,19,5,1035.23,207.05,1,18252.06,81,225.33
2023-01,20,7,1092.91,156.13,1,19344.97,81,238.83
2023-01,21,3,834.88,278.29,1,20179.85,81,249.13
2023-01,22,1,30.39,30.39,1,20210.24,81,249.51
2023-01,23,6,492.34,82.06,1,20702.58,81,255.59
2023-01,24,2,166.89,83.44,1,20869.47,81,257.65
2023-01,25,4,639.34,159.83,1,21508.81,81,265.54
2023-01,26,10,1089.01,108.9,1,22597.82,81,278.99
2023-01,27,4,791.85,197.96,1,23389.67,81,288.76
2023-01,28,5,714.29,142.86,1,24103.96,81,297.58
2023-01,29,1,126.57,126.57,1,24230.53,81,299.14
2023-01,30,4,152.25,38.06,1,24382.78,81,301.02
2023-01,31,4,1153.72,288.43,1,25536.5,81,315.27
2023-01,32,1,67.79,67.79,1,25604.29,81,316.1
2023-01,33,8,1235.59,154.45,1.13,26839.88,81,331.36
2023-01,34,5,445.32,89.06,1,27285.2,81,336.85
2023-01,35,7,879.22,125.6,1,28164.42,81,347.71
2023-01,36,3,606.39,202.13,1,28770.81,81,355.2
2023-01,37,2,342.78,171.39,1,29113.59,81,359.43
2023-01,38,4,507.82,126.95,1,29621.41,81,365.7
2023-02,0,60,7657.83,127.63,1.02,7657.83,60,127.63
2023-02,1,0,0,,,7657.83,60,127.63
2023-02,2,3,185.86,61.95,1,7843.69,60,130.73
2023-02,3,2,224.02,112.01,1.5,8067.71,60,134.46
2023-02,4,2,132.71,66.36,1,8200.42,60,136.67
2023-02,5,4,329.14,82.28,1,8529.56,60,142.16
2023-02,6,3,130.46,43.49,1,8660.02,60,144.33
2023-02,7,3,498.53,166.18,1,9158.55,60,152.64
2023-02,8,2,1029.8,514.9,1.5,10188.35,60,169.81
2023-02,9,0,0,,,10188.35,60,169.81
2023-02,10,1,167.34,167.34,1,10355.69,60,172.59
2023-02,11,5,1043.5,208.7,1,11399.19,60,189.99
2023-02,12,5,552.13,110.43,1,11951.32,60,199.19
2023-02,13,4,400.61,100.15,1,12351.93,60,205.87
2023-02,14,3,348.86,116.29,1,12700.79,60,211.68
2023-02,15,1,26.75,26.75,1,12727.54,60,212.13
2023-02,16,2,209.04,104.52,1,12936.58,60,215.61
2023-02,17,2,66.95,33.48,1,13003.53,60,216.73
2023-02,18,3,625.19,208.4,1,13628.72,60,227.15
2023-02,19,0,0,,,13628.72,60,227.15
2023-02,20,4,555.57,138.89,1,14184.29,60,236.4
2023-02,21,5,509.11,101.82,1,14693.4,60,244.89
2023-02,22,1,48.46,48.46,1,14741.86,60,245.7
2023-02,23,4,151.51,37.88,1,14893.37,60,248.22
2023-02,24,1,85.83,85.83,1,14979.2,60,249.65
2023-02,25,1,15.28,15.28,1,14994.48,60,249.91
2023-02,26,3,375.66,125.22,1,15370.14,60,256.17
2023-02,27,2,163.4,81.7,1,15533.54,60,258.89
2023-02,28,1,59.76,59.76,1,15593.3,60,259.89
2023-02,29,2,171.15,85.58,1,15764.45,60,262.74
2023-02,30,0,0,,,15764.45,60,262.74
2023-02,31,3,187.97,62.66,1,15952.42,60,265.87
2023-02,32,2,477.42,238.71,1,16429.84,60,273.83
2023-02,33,4,586.52,146.63,1,17016.36,60,283.61
2023-02,34,2,87.73,43.86,1,17104.09,60,285.07
2023-02,35,2,283.37,141.69,1,17387.46,60,289.79
2023-02,36,3,633.12,211.04,1,18020.58,60,300.34
2023-02,37,1,43.33,43.33,1,18063.91,60,301.07
2023-03,0,63,7675.07,121.83,1,7675.07,63,121.83
2023-03,1,0,0,,,7675.07,63,121.83
2023-03,2,3,461.15,153.72,1,8136.22,63,129.15
2023-03,3,3,159.15,53.05,1,8295.37,63,131.67
2023-03,4,3,117.02,39.01,1,8412.39,63,133.53
2023-03,5,4,591.31,147.83,1,9003.7,63,142.92
2023-03,6,2,374.68,187.34,1,9378.38,63,148.86
2023-03,7,4,344.57,86.14,1,9722.95,63,154.33
2023-03,8,3,334.6,111.53,1,10057.55,63,159.64
2023-03,9,6,704.76,117.46,1,10762.31,63,170.83
2023-03,10,3,371.63,123.88,1,11133.94,63,176.73
2023-03,11,3,243.13,81.04,1,11377.07,63,180.59
2023-03,12,1,27.55,27.55,1,11404.62,63,181.03
2023-03,13,3,216.64,72.21,1,11621.26,63,184.46
2023-03,14,5,488.02,97.6,1.2,12109.28,63,192.21
2023-03,15,3,419.59,139.86,1,12528.87,63,198.87
2023-03,16,1,20.95,20.95,1,12549.82,63,199.2
2023-03,17,3,230.7,76.9,1,12780.52,63,202.87
2023-03,18,5,466.37,93.27,1,13246.89,63,210.27
2023-03,19,3,462.34,154.11,1,13709.23,63,217.61
2023-03,20,1,86.52,86.52,1,13795.75,63,218.98
2023-03,21,1,156.78,156.78,1,13952.53,63,221.47
2023-03,22,3,227.58,75.86,1,14180.11,63,225.08
2023-03,23,4,470.71,117.68,1,14650.82,63,232.55
2023-03,24,6,427.62,71.27,1,15078.44,63,239.34
2023-03,25,5,779.52,155.9,1,15857.96,63,251.71
2023-03,26,1,159.86,159.86,1,16017.82,63,254.25
2023-03,27,2,103.41,51.7,1,16121.23,63,255.89
2023-03,28,2,168.27,84.14,1,16289.5,63,258.56
2023-03,29,2,251.52,125.76,1.5,16541.02,63,262.56
2023-03,30,1,423.79,423.79,1,16964.81,63,269.28
2023-03,31,0,0,,,16964.81,63,269.28
2023-03,32,3,369.72,123.24,1,17334.53,63,275.15
2023-03,33,4,182.97,45.74,1,17517.5,63,278.06
2023-03,34,2,856.51,428.25,1,18374.01,63,291.65
2023-03,35,0,0,,,18374.01,63,291.65
2023-03,36,4,199.44,49.86,1,18573.45,63,294.82
2023-04,0,63,9499.53,150.79,1.02,9499.53,63,150.79
2023-04,1,1,95.5,95.5,1,9595.03,63,152.3
2023-04,2,2,68.11,34.05,1,9663.14,63,153.38
2023-04,3,2,302.91,151.46,1,9966.05,63,158.19
2023-04,4,6,787.43,131.24,1,10753.48,63,170.69
2023-04,5,2,258.03,129.01,1,11011.51,63,174.79
2023-04,6,1,77.38,77.38,1,11088.89,63,176.01
2023-04,7,1,48.39,48.39,1,11137.28,63,176.78
2023-04,8,2,110.86,55.43,1,11248.14,63,178.54
2023-04,9,1,252.03,252.03,1,11500.17,63,182.54
2023-04,10,2,84.87,42.44,1,11585.04,63,183.89
2023-04,11,4,620.76,155.19,1,12205.8,63,193.74
2023-04,12,2,226.25,113.13,1,12432.05,63,197.33
2023-04,13,5,693.12,138.62,1,13125.17,63,208.34
2023-04,14,2,63.7,31.85,1,13188.87,63,209.35
2023-04,15,3,319.05,106.35,1,13507.92,63,214.41
2023-04,16,2,211.91,105.95,1,13719.83,63,217.78
2023-04,17,2,114.18,57.09,1,13834.01,63,219.59
2023-04,18,5,707.77,141.55,1,14541.78,63,230.82
2023-04,19,4,806.94,201.74,1,15348.72,63,243.63
2023-04,20,4,436.77,109.19,1,15785.49,63,250.56
2023-04,21,2,465.04,232.52,1,16250.53,63,257.94
2023-04,22,4,619.68,154.92,1,16870.21,63,267.78
2023-04,23,4,667,166.75,1,17537.21,63,278.37
2023-04,24,2,262.25,131.13,1,17799.46,63,282.53
2023-04,25,3,337.81,112.6,1,18137.27,63,287.89
2023-04,26,6,780.89,130.15,1,18918.16,63,300.29
2023-04,27,4,564.72,141.18,1,19482.88,63,309.25
2023-04,28,5,1068.61,213.72,1,20551.49,63,326.21
2023-04,29,5,580.91,116.18,1,21132.4,63,335.43
2023-04,30,1,112.16,112.16,1,21244.56,63,337.22
2023-04,31,1,33.72,33.72,1,21278.28,63,337.75
2023-04,32,1,27.96,27.96,1,21306.24,63,338.19
2023-04,33,1,915.59,915.59,1,22221.83,63,352.73
2023-04,34,2,197.62,98.81,1,22419.45,63,355.86
2023-04,35,0,0,,,22419.45,63,355.86
2023-05,0,58,8767.49,151.16,1.03,8767.49,58,151.16
2023-05,1,3,384.52,128.17,1.33,9152.01,58,157.79
2023-05,2,0,0,,,9152.01,58,157.79
2023-05,3,5,327.83,65.57,1,9479.84,58,163.45
2023-05,4,4,411.44,102.86,1,9891.28,58,170.54
2023-05,5,0,0,,,9891.28,58,170.54
2023-05,6,4,551.52,137.88,1,10442.8,58,180.05
2023-05,7,0,0,,,10442.8,58,180.05
2023-05,8,4,432.02,108,1,10874.82,58,187.5
2023-05,9,4,356.87,89.22,1,11231.69,58,193.65
2023-05,10,3,223.46,74.49,1,11455.15,58,197.5
2023-05,11,4,690.64,172.66,1,12145.79,58,209.41
2023-05,12,3,261.37,87.12,1.33,12407.16,58,213.92
2023-05,13,4,600.93,150.23,1,13008.09,58,224.28
2023-05,14,3,97.47,32.49,1,13105.56,58,225.96
2023-05,15,4,660.9,165.22,1,13766.46,58,237.35
2023-05,16,4,601.73,150.43,1,14368.19,58,247.73
2023-05,17,5,738.04,147.61,1,15106.23,58,260.45
2023-05,18,4,947.76,236.94,1.25,16053.99,58,276.79
2023-05,19,4,288.94,72.23,1,16342.93,58,281.77
2023-05,20,0,0,,,16342.93,58,281.77
2023-05,21,1,16.78,16.78,1,16359.71,58,282.06
2023-05,22,1,241.59,241.59,1,16601.3,58,286.23
2023-05,23,4,509.84,127.46,1,17111.14,58,295.02
2023-05,24,2,71.8,35.9,1,17182.94,58,296.26
2023-05,25,3,217.11,72.37,1,17400.05,58,300
2023-05,26,1,23.42,23.42,1,17423.47,58,300.4
2023-05,27,1,42.75,42.75,1,17466.22,58,301.14
2023-05,28,1,40.02,40.02,1,17506.24,58,301.83
2023-05,29,4,277.88,69.47,1,17784.12,58,306.62
2023-05,30,2,359.54,179.77,1,18143.66,58,312.82
2023-05,31,6,658.58,109.76,1,18802.24,58,324.18
2023-05,32,5,1300.41,260.08,1,20102.65,58,346.6
2023-05,33,5,1359.8,271.96,1.2,21462.45,58,370.04
2023-05,34,0,0,,,21462.45,58,370.04
2023-06,0,52,5933.48,114.11,1.06,5933.48,52,114.11
2023-06,1,1,104.54,104.54,1,6038.02,52,116.12
2023-06,2,1,63.33,63.33,1,6101.35,52,117.33
2023-06,3,3,399.21,133.07,1,6500.56,52,125.01
2023-06,4,3,229.71,76.57,1,6730.27,52,129.43
2023-06,5,3,340.67,113.56,1,7070.94,52,135.98
2023-06,6,3,327.92,109.31,1,7398.86,52,142.29
2023-06,7,3,359.5,119.83,1,7758.36,52,149.2
2023-06,8,0,0,,,7758.36,52,149.2
2023-06,9,2,228.73,114.37,1,7987.09,52,153.6
2023-06,10,5,1060.37,212.07,1,9047.46,52,173.99
2023-06,11,6,570.61,95.1,1,9618.07,52,184.96
2023-06,12,3,548.99,183,1,10167.06,52,195.52
2023-06,13,3,225.13,75.04,1,10392.19,52,199.85
2023-06,14,0,0,,,10392.19,52,199.85
2023-06,15,4,381.08,95.27,1,10773.27,52,207.18
2023-06,16,0,0,,,10773.27,52,207.18
2023-06,17,1,13.74,13.74,1,10787.01,52,207.44
2023-06,18,2,142.24,71.12,1,10929.25,52,210.18
2023-06,19,2,166.05,83.03,1,11095.3,52,213.37
