cohort_month,month_number,active_customers,avg_aov,median_aov,min_aov,max_aov,aov_index,distribution_type
2020-05,44,11,86.45,73.55,22.02,225.97,65.26,正态分布
2020-05,45,12,101.09,61.33,17.76,306.98,76.32,右偏（高客单价拉高均值）
2020-05,46,11,74.72,46.07,23.22,230.99,56.41,右偏（高客单价拉高均值）
2020-05,47,13,113.08,74.07,11.02,486.22,85.37,右偏（高客单价拉高均值）
2020-05,48,14,206.5,95.25,18.14,1271.54,155.9,右偏（高客单价拉高均值）
2020-05,49,8,119.13,61.5,20.38,358.05,89.94,右偏（高客单价拉高均值）
2020-05,50,17,161.75,86.34,9.51,1059.88,122.11,右偏（高客单价拉高均值）
2020-05,51,12,138.04,109.14,28.26,344.84,104.21,右偏（高客单价拉高均值）
2020-05,52,14,150.23,68.31,13.63,691.07,113.42,右偏（高客单价拉高均值）
2020-05,53,17,104.37,60.94,19.87,256.41,78.79,右偏（高客单价拉高均值）
2020-05,54,7,85.62,70.51,32.56,218.81,64.64,右偏（高客单价拉高均值）
2020-05,55,10,193.14,106.27,36.95,724.01,145.81,右偏（高客单价拉高均值）
2020-05,56,14,151.36,138.87,18.44,352.85,114.27,正态分布
2020-05,57,11,115.91,111.96,16.28,285.1,87.51,正态分布
2020-05,58,6,136.24,144.66,27.87,276.14,102.85,正态分布
2020-05,59,9,80.15,49.62,19.48,262.2,60.51,右偏（高客单价拉高均值）
2020-05,60,10,191.06,116.81,22.73,642.77,144.24,右偏（高客单价拉高均值）
2020-05,61,14,132.28,88.53,17.99,522.72,99.86,右偏（高客单价拉高均值）
2020-05,62,6,262.44,108.98,19.44,1007.86,198.13,右偏（高客单价拉高均值）
2020-05,63,15,61.94,52.88,15.88,137.72,46.76,正态分布
2020-05,64,17,106.76,78.13,19.42,246.62,80.6,右偏（高客单价拉高均值）
2020-05,65,8,102.76,73.55,29.35,284.12,77.58,右偏（高客单价拉高均值）
2020-05,66,18,142.57,86.29,26.8,979.3,107.63,右偏（高客单价拉高均值）
2020-05,67,14,143.15,77.62,20.8,771.8,108.07,右偏（高客单价拉高均值）
2020-05,68,18,97.11,54.44,13.56,338.59,73.31,右偏（高客单价拉高均值）
2020-05,69,13,68.62,49.23,15.13,213.62,51.8,右偏（高客单价拉高均值）
2020-05,70,8,62.88,50.44,27.51,110.05,47.47,右偏（高客单价拉高均值）
2020-06,0,253,123.8,71.64,10.97,1031.03,100,右偏（高客单价拉高均值）
2020-06,1,11,112.25,71.33,29.47,438.63,90.67,右偏（高客单价拉高均值）
2020-06,2,9,261.42,121.4,12.86,1427.99,211.16,右偏（高客单价拉高均值）
2020-06,3,15,107.05,88.18,35.44,339.54,86.47,右偏（高客单价拉高均值）
2020-06,4,12,135.21,102.59,40.77,333.13,109.22,右偏（高客单价拉高均值）
2020-06,5,10,184.68,119.81,23.58,710.83,149.18,右偏（高客单价拉高均值）
2020-06,6,11,88.06,86.78,14.13,254.43,71.13,正态分布
2020-06,7,10,61.84,54.43,7.11,137.08,49.95,正态分布
2020-06,8,12,88.92,78.11,29.5,182.23,71.83,正态分布
2020-06,9,14,107,67.44,25.65,433.6,86.43,右偏（高客单价拉高均值）
2020-06,10,14,115.6,96.01,11.04,311.49,93.38,右偏（高客单价拉高均值）
2020-06,11,9,100.06,87,28.22,275.93,80.82,正态分布
2020-06,12,12,104.4,60.66,18.56,299.47,84.33,右偏（高客单价拉高均值）
2020-06,13,11,75.89,55.53,3.99,228.95,61.3,右偏（高客单价拉高均值）
2020-06,14,12,118.36,72.43,19.7,404.54,95.61,右偏（高客单价拉高均值）
2020-06,15,10,114.03,71.4,20.74,346.44,92.11,右偏（高客单价拉高均值）
2020-06,16,7,143.48,127.8,31.08,262.33,115.9,正态分布
2020-06,17,10,93.08,75.3,35.56,168.44,75.19,右偏（高客单价拉高均值）
2020-06,18,13,168.12,105.81,12.25,650.23,135.8,右偏（高客单价拉高均值）
2020-06,19,12,90.5,84.03,19.56,199.9,73.1,正态分布
2020-06,20,6,106.55,94.83,42.97,221.27,86.07,正态分布
2020-06,21,12,85.79,79.67,21.04,157.36,69.3,正态分布
2020-06,22,9,101.53,69.49,26.97,201.38,82.01,右偏（高客单价拉高均值）
2020-06,23,10,99.79,61,27.63,289.59,80.61,右偏（高客单价拉高均值）
2020-06,24,10,63.09,57.09,22.81,114.92,50.96,正态分布
2020-06,25,8,131.96,109.2,27.54,295.95,106.59,右偏（高客单价拉高均值）
2020-06,26,9,109.09,119.42,14.97,348.7,88.12,正态分布
2020-06,27,5,158.46,141.67,45.11,380.69,128,正态分布
2020-06,28,11,133.75,73.51,20.36,741.97,108.04,右偏（高客单价拉高均值）
2020-06,29,7,87.22,51.52,21.44,309.45,70.45,右偏（高客单价拉高均值）
2020-06,30,11,93.89,55.12,27.8,264.48,75.84,右偏（高客单价拉高均值）
2020-06,31,7,118.91,129.81,33.51,207.07,96.05,正态分布
2020-06,32,13,82.66,65.93,27.63,165.05,66.77,右偏（高客单价拉高均值）
2020-06,33,7,150.41,68.13,29.15,401.63,121.49,右偏（高客单价拉高均值）
2020-06,34,12,165.4,129.44,28.24,358.81,133.6,右偏（高客单价拉高均值）
2020-06,35,9,79.14,82.87,28.54,158.49,63.93,正态分布
2020-06,36,5,110.57,91.97,53.89,167.73,89.31,右偏（高客单价拉高均值）
2020-06,37,9,74.77,57.44,34.22,153.52,60.4,右偏（高客单价拉高均值）
2020-06,38,8,138.78,128.13,48.84,245.42,112.1,正态分布
2020-06,39,7,124.86,78.15,32.75,346.98,100.86,右偏（高客单价拉高均值）
2020-06,40,12,98.99,75.89,34.97,222.58,79.96,右偏（高客单价拉高均值）
2020-06,41,6,139.7,87.72,21.23,406.99,112.84,右偏（高客单价拉高均值）
2020-06,42,9,124.9,38.16,18.58,532.82,100.89,右偏（高客单价拉高均值）
2020-06,43,7,76.86,63.12,32.06,205.3,62.08,右偏（高客单价拉高均值）
2020-06,44,10,155.53,103.06,16.95,664.21,125.63,右偏（高客单价拉高均值）
2020-06,45,12,135.14,122.33,16.94,355.48,109.16,正态分布
2020-06,46,10,174.59,86.04,21.53,591.82,141.03,右偏（高客单价拉高均值）
2020-06,47,7,80.2,31.63,20.17,234.58,64.78,右偏（高客单价拉高均值）
2020-06,48,8,139.22,99.3,53.09,284.42,112.46,右偏（高客单价拉高均值）
2020-06,49,13,189.03,47.41,16.91,919.97,152.69,右偏（高客单价拉高均值）
2020-06,50,8,96.01,52.09,33.68,302.25,77.55,右偏（高客单价拉高均值）
2020-06,51,11,111.91,88.08,25.48,307.04,90.4,右偏（高客单价拉高均值）
2020-06,52,14,78.6,49.6,29.17,188.84,63.49,右偏（高客单价拉高均值）
2020-06,53,15,107.13,72.46,18.82,441.68,86.53,右偏（高客单价拉高均值）
2020-06,54,10,121.75,90.14,17.84,253.49,98.34,右偏（高客单价拉高均值）
2020-06,55,5,167.17,108.13,19.88,329.58,135.03,右偏（高客单价拉高均值）
2020-06,56,10,76.58,68.78,19.12,158.21,61.86,正态分布
2020-06,57,10,62.86,59.25,27.62,114.68,50.78,正态分布
2020-06,58,11,204.44,167.28,58.23,380.4,165.14,右偏（高客单价拉高均值）
2020-06,59,13,120.49,81.38,30.56,328.8,97.33,右偏（高客单价拉高均值）
2020-06,60,9,219.37,161.08,71.05,534.74,177.2,右偏（高客单价拉高均值）
2020-06,61,7,354.36,85.7,35.03,1046.57,286.24,右偏（高客单价拉高均值）
2020-06,62,11,97.96,88.17,28.33,229.29,79.13,正态分布
2020-06,63,8,70.83,48.68,28.24,233.92,57.21,右偏（高客单价拉高均值）
2020-06,64,14,260.83,89.73,13.25,1443.99,210.69,右偏（高客单价拉高均值）
2020-06,65,11,75.36,68.28,18.16,166.44,60.87,正态分布
2020-06,66,10,107.59,68.45,18.46,394.73,86.91,右偏（高客单价拉高均值）
2020-06,67,16,136.8,72.26,21.55,513.52,110.5,右偏（高客单价拉高均值）
2020-06,68,13,111.65,50.79,15.78,347,90.19,右偏（高客单价拉高均值）
2020-06,69,10,93.57,57.45,15.81,259,75.58,右偏（高客单价拉高均值）
2020-07,0,267,118.8,76.49,7.56,1220.11,100,右偏（高客单价拉高均值）
2020-07,1,8,96.61,88.72,14.92,266.42,81.32,正态分布
2020-07,2,8,82.24,66.14,21.01,282.49,69.23,右偏（高客单价拉高均值）
2020-07,3,5,122.31,78.89,65.13,243.46,102.95,右偏（高客单价拉高均值）
2020-07,4,13,270.83,128.84,29.44,1473.53,227.97,右偏（高客单价拉高均值）
2020-07,5,11,93.31,68.26,20.42,253.35,78.54,右偏（高客单价拉高均值）
2020-07,6,16,99.01,58.58,26.91,255.29,83.34,右偏（高客单价拉高均值）
2020-07,7,6,125.76,111.98,83.19,193.97,105.86,正态分布
2020-07,8,9,86.93,39.84,17.11,178.59,73.17,右偏（高客单价拉高均值）
2020-07,9,12,97.09,101.14,18.84,176.1,81.73,正态分布
2020-07,10,8,137.25,113.72,21.42,333.17,115.53,右偏（高客单价拉高均值）
2020-07,11,5,54.16,20.82,10.61,120,45.59,右偏（高客单价拉高均值）
2020-07,12,7,236.07,146.71,27.33,569.97,198.71,右偏（高客单价拉高均值）
2020-07,13,13,101.72,45.88,15.78,454.48,85.62,右偏（高客单价拉高均值）
2020-07,14,11,66.31,65.54,17.32,153.15,55.82,正态分布
2020-07,15,9,194.65,119.64,12.5,588.84,163.85,右偏（高客单价拉高均值）
2020-07,16,14,133.78,75.24,27.14,595.12,112.61,右偏（高客单价拉高均值）
2020-07,17,12,160.66,94.15,26.09,603.47,135.24,右偏（高客单价拉高均值）
2020-07,18,12,76.62,50.7,7.07,193.21,64.49,右偏（高客单价拉高均值）
2020-07,19,14,100.01,86.53,28.21,221.18,84.18,正态分布
2020-07,20,10,144.91,99.47,9.93,613.44,121.98,右偏（高客单价拉高均值）
2020-07,21,10,145.41,92.63,18.15,541.99,122.4,右偏（高客单价拉高均值）
2020-07,22,12,60.7,47.22,18.45,150.28,51.09,右偏（高客单价拉高均值）
2020-07,23,13,191.31,132.39,46.16,454.2,161.04,右偏（高客单价拉高均值）
2020-07,24,9,94.31,82.48,23.09,204.65,79.39,正态分布
2020-07,25,14,80.17,41.75,17.25,282.51,67.48,右偏（高客单价拉高均值）
2020-07,26,9,81.54,59.49,27.63,181.63,68.64,右偏（高客单价拉高均值）
2020-07,27,13,132.45,73.9,45.93,332.99,111.49,右偏（高客单价拉高均值）
2020-07,28,9,158.35,128.72,31.75,455.23,133.29,右偏（高客单价拉高均值）
2020-07,29,6,71.11,46.42,17.48,218.86,59.86,右偏（高客单价拉高均值）
2020-07,30,10,168.19,105.69,49.23,426.61,141.57,右偏（高客单价拉高均值）
2020-07,31,8,77.04,62.59,16.86,244.2,64.85,右偏（高客单价拉高均值）
2020-07,32,13,168.18,47.59,9.03,1248.87,141.57,右偏（高客单价拉高均值）
2020-07,33,11,109.63,59.94,17.75,373.74,92.28,右偏（高客单价拉高均值）
2020-07,34,11,110.97,87.01,16.73,454.9,93.41,右偏（高客单价拉高均值）
2020-07,35,10,71.85,50.11,22.78,218.58,60.48,右偏（高客单价拉高均值）
2020-07,36,10,221.04,109.38,9.11,825.57,186.06,右偏（高客单价拉高均值）
2020-07,37,15,68.21,55.1,11.89,244.24,57.42,右偏（高客单价拉高均值）
2020-07,38,5,82.42,88.22,22.74,141.75,69.38,正态分布
2020-07,39,7,71.58,49.55,14.86,226.06,60.25,右偏（高客单价拉高均值）
2020-07,40,8,203.77,133.06,33.78,802.36,171.52,右偏（高客单价拉高均值）
2020-07,41,10,257.37,68.39,35.66,1033.41,216.64,右偏（高客单价拉高均值）
2020-07,42,14,107.38,53.75,14.87,488.82,90.39,右偏（高客单价拉高均值）
2020-07,43,9,116.5,54,31.69,326.35,98.06,右偏（高客单价拉高均值）
2020-07,44,13,116.56,66.71,29.56,383.46,98.11,右偏（高客单价拉高均值）
2020-07,45,15,96.04,59.43,19.15,311.06,80.84,右偏（高客单价拉高均值）
2020-07,46,10,68.01,41.6,17.34,270.06,57.25,右偏（高客单价拉高均值）
2020-07,47,10,160.75,73.82,25.51,492.21,135.31,右偏（高客单价拉高均值）
2020-07,48,15,89.31,68.39,20.94,379.74,75.18,右偏（高客单价拉高均值）
2020-07,49,4,126.45,121.44,39.91,223.02,106.44,正态分布
2020-07,50,9,93.23,92.44,16.43,290.19,78.48,正态分布
2020-07,51,14,143.11,71.02,24.6,431.19,120.46,右偏（高客单价拉高均值）
2020-07,52,11,127.81,79.65,21.1,409.08,107.58,右偏（高客单价拉高均值）
2020-07,53,13,114.53,89.73,26.35,355.18,96.41,右偏（高客单价拉高均值）
2020-07,54,14,182.32,150.07,14.08,549.91,153.47,右偏（高客单价拉高均值）
2020-07,55,9,124.29,73.25,24.18,612.64,104.62,右偏（高客单价拉高均值）
2020-07,56,16,94.93,85.56,27.88,210.83,79.91,正态分布
2020-07,57,4,108.5,114.31,58.16,147.23,91.33,正态分布
2020-07,58,17,114.01,66.1,20.87,559.44,95.97,右偏（高客单价拉高均值）
2020-07,59,8,127.08,96.77,54.58,376.49,106.97,右偏（高客单价拉高均值）
2020-07,60,9,105.3,82.03,35.45,279.75,88.64,右偏（高客单价拉高均值）
2020-07,61,14,123.19,99.04,16.46,317.47,103.7,右偏（高客单价拉高均值）
2020-07,62,10,120.77,81.49,28.06,372.68,101.66,右偏（高客单价拉高均值）
2020-07,63,20,93.97,63.75,24.07,345.36,79.1,右偏（高客单价拉高均值）
2020-07,64,12,74.85,60.01,38.7,152.66,63.01,右偏（高客单价拉高均值）
2020-07,65,10,155.9,54.64,19.22,740.32,131.23,右偏（高客单价拉高均值）
2020-07,66,11,110.83,47.92,24.59,468.2,93.29,右偏（高客单价拉高均值）
2020-07,67,9,247.04,156.14,28.06,638.47,207.95,右偏（高客单价拉高均值）
2020-07,68,8,131.36,79.4,16.6,319.62,110.57,右偏（高客单价拉高均值）
2020-08,0,248,117.57,76.22,6.93,1584.55,100,右偏（高客单价拉高均值）
2020-08,1,11,185.6,151.65,18.47,468.31,157.86,右偏（高客单价拉高均值）
2020-08,2,12,65.7,49.16,22.71,148.02,55.88,右偏（高客单价拉高均值）
2020-08,3,7,148.8,151.78,45.2,235.72,126.56,正态分布
2020-08,4,12,87.89,66.34,18.36,218.48,74.76,右偏（高客单价拉高均值）
2020-08,5,13,130.23,53.92,26.78,655.94,110.77,右偏（高客单价拉高均值）
2020-08,6,6,207.82,201.67,17.38,428.38,176.76,正态分布
2020-08,7,9,264.97,51.5,21.5,1970.49,225.37,右偏（高客单价拉高均值）
2020-08,8,12,242.96,98.48,19.31,1353.99,206.65,右偏（高客单价拉高均值）
2020-08,9,10,122.32,114.01,7.4,300.19,104.04,正态分布
2020-08,10,5,65.37,64.74,25.73,130.42,55.6,正态分布
2020-08,11,7,246.55,50.22,26.01,1302.5,209.7,右偏（高客单价拉高均值）
2020-08,12,14,105.48,56.05,20.6,364.11,89.72,右偏（高客单价拉高均值）
2020-08,13,9,199.06,95.88,29.2,965.85,169.31,右偏（高客单价拉高均值）
2020-08,14,14,125.47,65.3,23.84,500.75,106.72,右偏（高客单价拉高均值）
2020-08,15,11,144.04,118.38,26.91,329.64,122.51,右偏（高客单价拉高均值）
2020-08,16,13,139.56,100.54,15.35,558.46,118.7,右偏（高客单价拉高均值）
2020-08,17,12,120.09,95.76,19.63,540.86,102.14,右偏（高客单价拉高均值）
2020-08,18,6,116.39,38.54,12.25,364.42,99,右偏（高客单价拉高均值）
2020-08,19,9,69.17,65.49,24.03,135.51,58.83,正态分布
2020-08,20,13,99.22,83.69,17.71,278.07,84.39,正态分布
2020-08,21,6,106.71,62.41,27.18,235.61,90.76,右偏（高客单价拉高均值）
2020-08,22,13,88.83,45.78,20.24,367.02,75.55,右偏（高客单价拉高均值）
2020-08,23,16,130.33,97.25,24.64,366.29,110.85,右偏（高客单价拉高均值）
2020-08,24,10,90.36,63.03,9.95,353.14,76.86,右偏（高客单价拉高均值）
2020-08,25,9,103.8,89.86,35.5,215.84,88.29,正态分布
2020-08,26,11,134.93,90.89,18.99,487.33,114.77,右偏（高客单价拉高均值）
2020-08,27,8,84.05,55.89,27.86,267.14,71.49,右偏（高客单价拉高均值）
2020-08,28,13,107.02,78.92,18.76,295.67,91.03,右偏（高客单价拉高均值）
2020-08,29,6,137.62,109.38,79.98,304.63,117.05,右偏（高客单价拉高均值）
2020-08,30,13,99.55,45.72,23.04,341.54,84.67,右偏（高客单价拉高均值）
2020-08,31,11,232.89,96.68,10.04,808.4,198.09,右偏（高客单价拉高均值）
2020-08,32,12,138.49,107.52,21.42,599.61,117.79,右偏（高客单价拉高均值）
2020-08,33,11,100.68,111.74,19.01,160.51,85.63,正态分布
2020-08,34,9,130.81,109.46,29.96,330.64,111.26,正态分布
2020-08,35,13,111.72,64.59,22.11,431.97,95.02,右偏（高客单价拉高均值）
2020-08,36,12,89.03,75.44,20.94,319.21,75.73,正态分布
2020-08,37,8,49.96,50.51,17.05,102.08,42.49,正态分布
2020-08,38,11,240.34,112.59,18.75,770.85,204.42,右偏（高客单价拉高均值）
2020-08,39,7,59.06,22.79,9.17,266.47,50.23,右偏（高客单价拉高均值）
2020-08,40,9,103.08,65.84,21.82,291.88,87.68,右偏（高客单价拉高均值）
2020-08,41,7,139.99,31.12,8.33,753.38,119.07,右偏（高客单价拉高均值）
2020-08,42,11,98.14,59.73,14.19,511.15,83.47,右偏（高客单价拉高均值）
2020-08,43,8,97.01,55.17,39.28,288.87,82.51,右偏（高客单价拉高均值）
2020-08,44,13,95.28,68.07,20.2,347.1,81.04,右偏（高客单价拉高均值）
2020-08,45,12,131.67,108.13,23.27,281.36,111.99,右偏（高客单价拉高均值）
2020-08,46,13,102.87,75.94,14.57,300.75,87.5,右偏（高客单价拉高均值）
2020-08,47,11,101.27,63.26,17.37,516.11,86.14,右偏（高客单价拉高均值）
2020-08,48,11,84.14,50.94,13.78,396.06,71.57,右偏（高客单价拉高均值）
2020-08,49,12,106.08,63.07,14.27,546.79,90.23,右偏（高客单价拉高均值）
2020-08,50,12,127.3,118.77,11.56,442.38,108.28,正态分布
2020-08,51,11,115.7,137.89,23.92,206.09,98.41,正态分布
2020-08,52,11,107.7,59.34,10.94,523.5,91.61,右偏（高客单价拉高均值）
2020-08,53,13,129.61,97.53,3.64,279.15,110.24,右偏（高客单价拉高均值）
2020-08,54,12,91.07,92.63,19.43,194.66,77.46,正态分布
2020-08,55,5,60.03,58.7,24.86,107.24,51.06,正态分布
2020-08,56,10,111.22,64.44,18.69,309.93,94.6,右偏（高客单价拉高均值）
2020-08,57,12,109.34,88.45,21.22,276.97,93,右偏（高客单价拉高均值）
2020-08,58,15,122.55,86.5,7.45,363.85,104.24,右偏（高客单价拉高均值）
2020-08,59,12,84.34,56.31,28.34,298.16,71.74,右偏（高客单价拉高均值）
2020-08,60,9,84.34,69.76,28.22,207.69,71.74,右偏（高客单价拉高均值）
2020-08,61,6,182.56,151.73,43.33,376.35,155.28,右偏（高客单价拉高均值）
2020-08,62,13,117.38,102.22,25.65,296.68,99.84,正态分布
2020-08,63,5,103.51,116.94,13.9,173.51,88.04,正态分布
2020-08,64,13,91.14,86.13,13.22,191.47,77.52,正态分布
2020-08,65,9,174.25,96.33,34.55,533.02,148.21,右偏（高客单价拉高均值）
2020-08,66,15,139.02,120.02,63.25,470.66,118.24,正态分布
2020-08,67,5,71.9,23.67,13.29,176.79,61.16,右偏（高客单价拉高均值）
2020-09,0,212,146.49,87.29,11.11,1115.07,100,右偏（高客单价拉高均值）
2020-09,1,13,105.27,78.97,8.96,433.32,71.86,右偏（高客单价拉高均值）
2020-09,2,9,172.62,105.84,36.36,497.15,117.84,右偏（高客单价拉高均值）
2020-09,3,6,107.93,92.65,37.51,211.08,73.68,正态分布
2020-09,4,8,71.76,77.64,25.85,126.77,48.99,正态分布
2020-09,5,8,241.24,56.2,24.28,982.74,164.68,右偏（高客单价拉高均值）
2020-09,6,7,95.99,76.16,25.63,288.09,65.53,右偏（高客单价拉高均值）
2020-09,7,11,127.82,76.01,22.96,307.26,87.26,右偏（高客单价拉高均值）
2020-09,8,12,143.32,80.45,23.5,500.09,97.84,右偏（高客单价拉高均值）
2020-09,9,11,133.13,89.56,29.73,453.15,90.88,右偏（高客单价拉高均值）
2020-09,10,9,202.25,81.39,42.61,961.34,138.06,右偏（高客单价拉高均值）
2020-09,11,12,176.14,101.38,19.46,934.89,120.24,右偏（高客单价拉高均值）
2020-09,12,13,73.32,52.4,17.5,236.41,50.05,右偏（高客单价拉高均值）
2020-09,13,8,114.94,131.58,16.79,196.85,78.46,正态分布
2020-09,14,3,129.77,122.85,27.29,239.17,88.59,正态分布
2020-09,15,10,131.1,77.79,23.75,605.97,89.49,右偏（高客单价拉高均值）
2020-09,16,14,158.37,118.15,40.36,523.11,108.11,右偏（高客单价拉高均值）
2020-09,17,6,57.95,62.56,13.91,81.28,39.56,正态分布
2020-09,18,11,90.68,53.2,18.22,325.25,61.9,右偏（高客单价拉高均值）
