customer_id,country,age,gender,membership_tier,registration_to_now_date,registration_date,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,reviews_given,avg_review_score,return_rate,returns_made,wishlist_items,newsletter_subscribed,churned,age_group,registration_year,monthly_orders,monthly_spend
C02751,Germany,23,Male,Free,564,2024/10/11,40,8409.08,232.16,26,Pet Supplies,Mobile,Debit Card,Paid Ad,3,4.4,0.05,2,2,1,0,<25,19,2.13,447.29
C07393,United States,35,Male,Free,114,2026/1/4,21,8392.45,348.57,32,Jewelry & Accessories,Mobile,Credit Card,Organic Search,1,4.1,0.095,2,5,1,1,25-35,4,5.53,2208.54
C03730,Brazil,24,Female,Gold,3259,2017/5/26,62,8346,131.53,107,Home & Kitchen,Tablet,PayPal,Paid Ad,22,3.8,0.113,7,0,0,0,<25,109,0.57,76.83
C04576,Germany,36,Male,Platinum,51,2026/3/8,24,8334.81,401.91,6,Books,Mobile,PayPal,Email Campaign,9,4.7,0.042,1,1,1,0,36-45,2,14.12,4902.83
C02548,United Kingdom,18,Male,Gold,87,2026/1/31,70,8333.76,127.38,68,Electronics,Mobile,PayPal,Paid Ad,19,4.8,0,0,17,0,0,<25,3,24.14,2873.71
C07430,United Kingdom,53,Female,Free,415,2025/3/9,38,8310.28,226.61,55,Clothing & Apparel,Mobile,Credit Card,Email Campaign,4,3.7,0.026,1,4,0,0,>45,14,2.75,600.74
C00966,South Korea,50,Male,Platinum,1107,2023/4/17,19,8272.14,402.74,101,Electronics,Mobile,PayPal,Organic Search,5,3.7,0,0,0,0,0,>45,37,0.51,224.18
C01025,Australia,27,Male,Free,610,2024/8/26,50,8254.92,193.97,20,Books,Mobile,Credit Card,Organic Search,3,3.4,0.12,6,4,0,0,25-35,20,2.46,405.98
C01012,Sweden,34,Male,Free,308,2025/6/24,21,8179.36,377.2,12,Electronics,Desktop,PayPal,Email Campaign,2,4.7,0.048,1,3,0,0,25-35,10,2.05,796.69
C04502,UAE,18,Female,Free,2044,2020/9/22,39,8165.09,189.7,34,Food & Grocery,Tablet,Credit Card,Paid Ad,10,4.5,0,0,0,0,0,<25,68,0.57,119.84
C06007,United States,46,Female,Gold,1719,2021/8/13,18,8135.66,460.33,151,Food & Grocery,Mobile,Cryptocurrency,Paid Ad,4,4.7,0,0,13,0,0,>45,57,0.31,141.98
C03541,United States,24,Male,Silver,150,2025/11/29,30,8115.5,266.37,22,Electronics,Mobile,UPI / Digital Wallet,Referral,9,4.5,0.133,4,4,1,0,<25,5,6,1623.1
C05361,UAE,25,Female,Free,306,2025/6/26,61,8113.26,144.96,0,Electronics,Mobile,Debit Card,Email Campaign,19,4.4,0.115,7,5,1,0,25-35,10,5.98,795.42
C07533,Mexico,21,Female,Silver,939,2023/10/2,35,8086.15,244.24,9,Electronics,Tablet,PayPal,Paid Ad,5,4.1,0.029,1,3,1,0,<25,31,1.12,258.34
C01190,Australia,31,Male,Silver,1548,2022/1/31,78,8029.13,91.54,11,Jewelry & Accessories,Desktop,Credit Card,Email Campaign,9,4.8,0.064,5,2,1,0,25-35,52,1.51,155.6
C01808,Germany,49,Female,Platinum,357,2025/5/6,14,7997.8,531.44,144,Food & Grocery,Tablet,Credit Card,Email Campaign,3,4.7,0,0,11,0,0,>45,12,1.18,672.08
C06066,France,38,Male,Gold,437,2025/2/15,63,7971.32,126.97,225,Electronics,Mobile,Cryptocurrency,Direct,22,4.7,0.143,9,1,1,0,36-45,15,4.32,547.23
C07080,Mexico,43,Female,Free,1412,2022/6/16,33,7910.15,233.6,2,Electronics,Mobile,UPI / Digital Wallet,Referral,7,3.9,0.121,4,1,0,0,36-45,47,0.7,168.06
C03866,Japan,29,Male,Gold,350,2025/5/13,46,7897.73,188.54,21,Office Supplies,Tablet,Buy Now Pay Later,Paid Ad,6,4.2,0.13,6,0,1,0,25-35,12,3.94,676.95
C06752,United States,27,Other,Silver,465,2025/1/18,40,7891.82,225.81,36,Toys & Games,Desktop,Credit Card,Email Campaign,10,3.5,0.125,5,2,1,0,25-35,16,2.58,509.15
C01607,South Africa,41,Male,Free,966,2023/9/5,38,7814.39,183.18,87,Beauty & Personal Care,Desktop,Credit Card,Direct,9,4.1,0.105,4,10,1,0,36-45,32,1.18,242.68
C01682,United States,36,Male,Free,58,2026/3/1,27,7789.42,318.17,53,Home & Kitchen,Desktop,Credit Card,Organic Search,7,3.9,0.037,1,0,1,0,36-45,2,13.97,4029.01
C05538,Canada,27,Male,Platinum,240,2025/8/31,47,7773.94,174.19,64,Toys & Games,Mobile,Credit Card,Paid Ad,5,4,0.128,6,15,1,0,25-35,8,5.88,971.74
C03000,Germany,37,Male,Free,260,2025/8/11,54,7771.1,126.59,179,Clothing & Apparel,Mobile,UPI / Digital Wallet,Email Campaign,16,4.6,0.093,5,2,1,0,36-45,9,6.23,896.67
C05276,United States,30,Male,Gold,422,2025/3/2,16,7729.38,426.55,60,Clothing & Apparel,Mobile,Debit Card,Organic Search,5,4.2,0.063,1,15,1,0,25-35,14,1.14,549.48
C04670,Poland,18,Other,Silver,790,2024/2/28,76,7726.36,94.34,31,Beauty & Personal Care,Mobile,Credit Card,Email Campaign,28,4.4,0.105,8,1,1,0,<25,26,2.89,293.41
C07926,Brazil,28,Female,Platinum,137,2025/12/12,37,7707.23,232.89,74,Travel & Luggage,Mobile,Debit Card,Paid Ad,7,4.7,0.054,2,5,1,0,25-35,5,8.1,1687.71
C07178,Brazil,45,Female,Free,2070,2020/8/27,57,7695.95,132.36,42,Clothing & Apparel,Mobile,Credit Card,Email Campaign,22,3.6,0.07,4,9,0,0,36-45,69,0.83,111.54
C06675,United States,48,Male,Silver,709,2024/5/19,75,7679.35,90.43,55,Clothing & Apparel,Desktop,PayPal,Social Media,10,4.9,0,0,0,0,0,>45,24,3.17,324.94
C02312,India,18,Female,Gold,58,2026/3/1,21,7658.76,326.54,26,Electronics,Mobile,Buy Now Pay Later,Email Campaign,7,3.7,0,0,1,1,0,<25,2,10.86,3961.43
C04777,Japan,50,Male,Platinum,1049,2023/6/14,31,7645.65,248.17,2,Food & Grocery,Mobile,Debit Card,Direct,9,4,0.032,1,8,1,0,>45,35,0.89,218.66
C05848,United States,28,Male,Free,304,2025/6/28,53,7626.98,127.22,9,Clothing & Apparel,Tablet,Debit Card,Email Campaign,20,4.3,0.132,7,4,1,0,25-35,10,5.23,752.66
C07893,Brazil,38,Male,Free,293,2025/7/9,62,7625.66,133.45,7,Clothing & Apparel,Mobile,Cryptocurrency,Paid Ad,14,4.7,0.113,7,3,1,0,36-45,10,6.35,780.78
C04130,United Kingdom,18,Male,Platinum,372,2025/4/21,51,7623.46,173.34,180,Clothing & Apparel,Mobile,Bank Transfer,Paid Ad,4,4.5,0.118,6,3,1,0,<25,12,4.11,614.8
C07849,France,36,Male,Gold,43,2026/3/16,66,7585.68,103.71,165,Electronics,Mobile,Cryptocurrency,Email Campaign,7,3.7,0.061,4,2,0,0,36-45,1,46.05,5292.33
C05006,Mexico,22,Female,Gold,235,2025/9/5,43,7580.11,155.45,47,Home & Kitchen,Tablet,PayPal,Paid Ad,8,3.6,0,0,0,1,0,<25,8,5.49,967.67
C02114,United States,40,Male,Gold,1384,2022/7/14,15,7558.02,501.3,29,Pet Supplies,Tablet,Cryptocurrency,Social Media,3,3.2,0,0,3,0,0,36-45,46,0.33,163.83
C06081,United States,18,Female,Gold,637,2024/7/30,74,7550.39,105.53,139,Sports & Outdoors,Desktop,Credit Card,Email Campaign,3,4.2,0.108,8,1,0,0,<25,21,3.49,355.59
C01316,Germany,19,Male,Gold,270,2025/8/1,25,7527.24,320.6,108,Jewelry & Accessories,Desktop,UPI / Digital Wallet,Paid Ad,4,4.3,0.08,2,6,0,0,<25,9,2.78,836.36
C00993,Japan,46,Female,Free,468,2025/1/15,26,7524.79,273.5,98,Books,Mobile,Credit Card,Email Campaign,2,4.3,0.038,1,6,1,0,>45,16,1.67,482.36
C05295,United Kingdom,23,Female,Free,204,2025/10/6,66,7510.88,119.92,29,Beauty & Personal Care,Desktop,Credit Card,Organic Search,7,4.7,0.076,5,5,0,1,<25,7,9.71,1104.54
C07428,Mexico,31,Male,Free,799,2024/2/19,46,7494.96,142.77,11,Clothing & Apparel,Tablet,Debit Card,Organic Search,14,4.7,0.043,2,0,1,0,25-35,27,1.73,281.41
C07629,United Kingdom,51,Female,Free,33,2026/3/26,16,7491.14,422.4,36,Electronics,Mobile,Credit Card,Organic Search,5,4.2,0,0,1,1,0,>45,1,14.55,6810.13
C02930,Singapore,30,Female,Gold,163,2025/11/16,32,7477.92,254.75,1,Home & Kitchen,Tablet,UPI / Digital Wallet,Social Media,6,4.4,0.094,3,6,1,0,25-35,5,5.89,1376.3
C05092,Brazil,25,Male,Gold,384,2025/4/9,72,7455.03,100.67,97,Home & Kitchen,Mobile,PayPal,Direct,13,4.5,0.056,4,3,1,0,25-35,13,5.63,582.42
C01974,India,18,Female,Silver,143,2025/12/6,16,7440.19,504.38,9,Beauty & Personal Care,Mobile,PayPal,Referral,2,4.5,0,0,8,1,0,<25,5,3.36,1560.88
C07096,Germany,30,Female,Platinum,40,2026/3/19,49,7434.81,134.53,45,Books,Mobile,Debit Card,Organic Search,5,4.1,0.082,4,2,1,0,25-35,1,36.75,5576.11
C06162,Netherlands,33,Female,Platinum,220,2025/9/20,28,7409.57,270.11,71,Home & Kitchen,Mobile,Cryptocurrency,Organic Search,8,4.1,0.036,1,12,1,0,25-35,7,3.82,1010.4
C01688,United States,57,Female,Free,44,2026/3/15,18,7402.43,413.48,31,Jewelry & Accessories,Desktop,UPI / Digital Wallet,Organic Search,2,4.4,0,0,6,1,0,>45,1,12.27,5047.11
C07206,Brazil,29,Male,Silver,115,2026/1/3,41,7395.68,160.52,55,Health & Wellness,Mobile,PayPal,Organic Search,11,3.8,0.049,2,4,1,0,25-35,4,10.7,1929.31
C00979,Japan,38,Female,Free,270,2025/8/1,51,7391.08,138.22,49,Home & Kitchen,Tablet,Debit Card,Organic Search,9,4.2,0.118,6,0,0,0,36-45,9,5.67,821.23
C01410,India,42,Female,Platinum,2068,2020/8/29,17,7377.4,454.4,38,Jewelry & Accessories,Mobile,Credit Card,Paid Ad,6,4.4,0.059,1,1,1,0,36-45,69,0.25,107.02
C01538,Mexico,63,Female,Free,379,2025/4/14,38,7371.26,172.63,5,Electronics,Desktop,Debit Card,Email Campaign,8,4.5,0.132,5,3,0,0,>45,13,3.01,583.48
C05610,France,46,Male,Silver,482,2025/1/1,22,7352.56,311.23,11,Electronics,Desktop,Credit Card,Paid Ad,2,4,0.091,2,6,1,0,>45,16,1.37,457.63
C02982,Poland,60,Male,Gold,389,2025/4/4,44,7262.37,144.27,27,Books,Desktop,PayPal,Social Media,10,3.8,0.091,4,15,0,1,>45,13,3.39,560.08
C04987,France,50,Female,Free,2109,2020/7/19,30,7232.79,215.94,70,Electronics,Desktop,PayPal,Organic Search,10,4.3,0.033,1,6,1,0,>45,70,0.43,102.88
C01140,Singapore,18,Female,Silver,119,2025/12/30,63,7212.22,100.96,114,Electronics,Mobile,Credit Card,Email Campaign,8,3,0.127,8,0,0,0,<25,4,15.88,1818.21
C02564,Germany,29,Female,Platinum,411,2025/3/13,44,7211.91,186.37,33,Beauty & Personal Care,Desktop,Credit Card,Social Media,9,3,0.114,5,9,0,0,25-35,14,3.21,526.42
C07838,Singapore,29,Female,Platinum,275,2025/7/27,15,7188.17,460.11,373,Toys & Games,Mobile,Credit Card,Paid Ad,1,3.6,0.133,2,5,1,0,25-35,9,1.64,784.16
C00189,United States,23,Male,Platinum,65,2026/2/22,39,7181.8,166.66,41,Toys & Games,Tablet,Credit Card,Direct,14,4.6,0.077,3,0,0,0,<25,2,18,3314.68
C04442,UAE,56,Male,Free,35,2026/3/24,38,7175.41,199.77,11,Sports & Outdoors,Desktop,Bank Transfer,Organic Search,6,3.9,0,0,14,0,0,>45,1,32.57,6150.35
C07377,UAE,32,Male,Free,871,2023/12/9,22,7166.01,330.75,62,Home & Kitchen,Desktop,Credit Card,Referral,8,4.7,0.091,2,16,0,0,25-35,29,0.76,246.82
C01750,United States,37,Female,Free,43,2026/3/16,31,7163.53,212.19,61,Sports & Outdoors,Desktop,UPI / Digital Wallet,Paid Ad,9,4.2,0.065,2,6,1,0,36-45,1,21.63,4997.81
C07401,United States,18,Male,Silver,236,2025/9/4,44,7148.71,160.58,2,Electronics,Mobile,PayPal,Email Campaign,5,4.8,0.068,3,5,1,0,<25,8,5.59,908.73
C02988,United States,42,Other,Platinum,900,2023/11/10,29,7140.05,281.72,115,Books,Mobile,PayPal,Organic Search,8,3.5,0.034,1,0,0,0,36-45,30,0.97,238
C01953,Sweden,35,Male,Platinum,1127,2023/3/28,48,7137.91,144.53,24,Automotive,Desktop,Debit Card,Paid Ad,8,4.6,0.083,4,0,1,0,25-35,38,1.28,190.01
C07343,Mexico,25,Male,Gold,217,2025/9/23,68,7137.32,106.31,19,Toys & Games,Mobile,Bank Transfer,Organic Search,17,4.6,0.059,4,3,0,0,25-35,7,9.4,986.73
C00290,Italy,25,Female,Silver,191,2025/10/19,37,7135.54,205.38,6,Travel & Luggage,Mobile,Credit Card,Social Media,2,3.8,0.054,2,14,0,0,25-35,6,5.81,1120.77
C03716,India,48,Male,Free,1546,2022/2/2,67,7126.37,109.18,9,Toys & Games,Desktop,PayPal,Email Campaign,9,5,0.104,7,8,1,0,>45,52,1.3,138.29
C04407,Canada,37,Female,Platinum,466,2025/1/17,12,7078.83,548.67,76,Electronics,Mobile,Credit Card,Paid Ad,4,4.7,0,0,1,0,0,36-45,16,0.77,455.72
C05056,France,18,Female,Free,1051,2023/6/12,17,7070.78,413.26,56,Electronics,Desktop,Debit Card,Paid Ad,2,3.9,0.059,1,5,0,0,<25,35,0.49,201.83
C06854,Japan,52,Female,Free,1043,2023/6/20,37,7065.88,167.74,66,Health & Wellness,Desktop,Debit Card,Referral,1,4.3,0.027,1,2,1,0,>45,35,1.06,203.24
C06342,Spain,62,Female,Silver,317,2025/6/15,14,7048.7,520.52,56,Beauty & Personal Care,Mobile,Credit Card,Organic Search,3,3.6,0,0,10,1,0,>45,11,1.32,667.07
C01204,Japan,37,Male,Gold,1076,2023/5/18,38,7046.39,190.12,50,Jewelry & Accessories,Tablet,Credit Card,Paid Ad,12,4,0.079,3,1,1,0,36-45,36,1.06,196.46
C07672,India,27,Male,Platinum,1874,2021/3/11,75,7038.74,100.71,81,Clothing & Apparel,Mobile,Bank Transfer,Organic Search,22,3.5,0.08,6,3,0,0,25-35,62,1.2,112.68
C00842,Canada,55,Female,Free,1118,2023/4/6,62,7029.76,115.27,18,Beauty & Personal Care,Desktop,Credit Card,Paid Ad,17,3.1,0.016,1,2,1,1,>45,37,1.66,188.63
C02380,Poland,50,Female,Silver,344,2025/5/19,49,7027.56,126.51,143,Beauty & Personal Care,Mobile,Credit Card,Direct,4,4.3,0,0,5,1,0,>45,11,4.27,612.87
C04808,United States,35,Male,Platinum,239,2025/9/1,39,7021.59,188.99,26,Home & Kitchen,Mobile,Credit Card,Email Campaign,12,4.7,0,0,1,1,0,25-35,8,4.9,881.37
C02806,United States,38,Male,Free,150,2025/11/29,36,7015.57,226.65,21,Beauty & Personal Care,Desktop,Debit Card,Referral,9,4.6,0.056,2,0,0,0,36-45,5,7.2,1403.11
C04138,Mexico,58,Female,Silver,443,2025/2/9,29,6979.46,240.31,199,Food & Grocery,Desktop,Credit Card,Social Media,3,4.5,0.103,3,10,0,0,>45,15,1.96,472.65
C04474,India,20,Female,Free,65,2026/2/22,36,6939.38,213.58,15,Health & Wellness,Mobile,UPI / Digital Wallet,Paid Ad,7,3.6,0.028,1,0,1,0,<25,2,16.62,3202.79
C07034,Brazil,18,Female,Free,90,2026/1/28,52,6939.13,126.44,34,Clothing & Apparel,Mobile,PayPal,Social Media,9,4.2,0.115,6,1,1,0,<25,3,17.33,2313.04
C05783,United States,63,Male,Platinum,388,2025/4/5,35,6926.33,203.14,4,Home & Kitchen,Mobile,Credit Card,Email Campaign,8,4.8,0.114,4,7,0,0,>45,13,2.71,535.54
C03199,Singapore,34,Female,Silver,375,2025/4/18,48,6925.08,126.77,4,Electronics,Mobile,Credit Card,Organic Search,5,4.7,0.083,4,6,0,0,25-35,13,3.84,554.01
C02783,United Kingdom,31,Female,Silver,576,2024/9/29,39,6924.57,195.96,53,Electronics,Desktop,Debit Card,Social Media,8,4,0.103,4,0,1,0,25-35,19,2.03,360.65
C04623,United Kingdom,39,Male,Free,888,2023/11/22,44,6908.4,183.44,32,Electronics,Desktop,Debit Card,Paid Ad,12,4.2,0.023,1,10,1,0,36-45,30,1.49,233.39
C04338,Singapore,48,Male,Gold,405,2025/3/19,29,6896.82,233.07,31,Electronics,Mobile,Credit Card,Direct,10,3,0.034,1,0,1,1,>45,14,2.15,510.88
C06879,India,35,Male,Free,358,2025/5/5,32,6882.12,196.88,63,Books,Desktop,UPI / Digital Wallet,Paid Ad,11,4.1,0.031,1,2,0,0,25-35,12,2.68,576.71
C07763,Poland,46,Female,Free,118,2025/12/31,48,6876.7,130.85,34,Sports & Outdoors,Tablet,Bank Transfer,Organic Search,7,4.2,0.104,5,3,1,0,>45,4,12.2,1748.31
C00599,India,41,Female,Silver,1645,2021/10/26,64,6874.4,95.42,24,Health & Wellness,Mobile,PayPal,Organic Search,5,3.7,0,0,2,1,0,36-45,55,1.17,125.37
C04983,United States,36,Female,Free,556,2024/10/19,32,6851.59,210.41,35,Food & Grocery,Mobile,Bank Transfer,Social Media,4,4.3,0.125,4,3,1,0,36-45,19,1.73,369.69
C07614,Canada,39,Female,Platinum,293,2025/7/9,24,6795.9,253.77,25,Clothing & Apparel,Desktop,Debit Card,Email Campaign,9,3.5,0.125,3,3,0,0,36-45,10,2.46,695.83
C03418,France,26,Female,Gold,665,2024/7/2,43,6786.74,157.7,52,Home & Kitchen,Mobile,Credit Card,Direct,3,4.3,0.023,1,0,0,0,25-35,22,1.94,306.17
C07997,India,42,Male,Free,304,2025/6/28,31,6772.2,251.76,53,Electronics,Mobile,Credit Card,Paid Ad,12,4.6,0.129,4,1,0,0,36-45,10,3.06,668.31
C05381,United Kingdom,52,Female,Free,52,2026/3/7,24,6769.69,269.94,17,Home & Kitchen,Desktop,UPI / Digital Wallet,Organic Search,6,2.8,0.083,2,11,1,0,>45,2,13.85,3905.59
C07142,United States,51,Male,Platinum,1165,2023/2/18,27,6765.95,249.86,29,Health & Wellness,Desktop,UPI / Digital Wallet,Organic Search,8,3.9,0.037,1,4,0,0,>45,39,0.7,174.23
C06308,Brazil,18,Female,Gold,266,2025/8/5,46,6765.76,161.72,9,Beauty & Personal Care,Mobile,Credit Card,Social Media,6,4.9,0.109,5,1,1,0,<25,9,5.19,763.06
C07159,United States,28,Female,Free,372,2025/4/21,68,6750.62,103.94,49,Food & Grocery,Mobile,UPI / Digital Wallet,Direct,9,4.4,0.088,6,1,0,0,25-35,12,5.48,544.4
C00999,Brazil,53,Female,Free,318,2025/6/14,56,6742,133.53,24,Electronics,Tablet,PayPal,Paid Ad,12,3.6,0.125,7,0,0,0,>45,11,5.28,636.04
C01120,Australia,24,Male,Gold,238,2025/9/2,47,6737.89,124.88,87,Electronics,Desktop,Credit Card,Social Media,4,3.7,0.106,5,1,1,0,<25,8,5.92,849.31
C07855,UAE,21,Male,Platinum,118,2025/12/31,22,6729.32,272.03,53,Electronics,Desktop,Debit Card,Social Media,6,4.2,0,0,4,1,0,<25,4,5.59,1710.84
C03231,France,48,Female,Free,29,2026/3/30,54,6726.79,135.18,20,Home & Kitchen,Desktop,Cryptocurrency,Organic Search,15,4.3,0.074,4,1,1,0,>45,1,55.86,6958.75
C02280,Brazil,26,Male,Silver,527,2024/11/17,33,6707.81,235.92,1,Beauty & Personal Care,Tablet,PayPal,Direct,4,4.7,0.03,1,6,0,0,25-35,18,1.88,381.85
C06767,Spain,42,Female,Silver,317,2025/6/15,52,6676.31,127.96,42,Automotive,Tablet,PayPal,Organic Search,13,3.6,0,0,1,0,0,36-45,11,4.92,631.83
C07553,South Korea,44,Male,Platinum,263,2025/8/8,24,6648.26,271.86,49,Toys & Games,Desktop,Credit Card,Organic Search,1,4,0.042,1,7,0,0,36-45,9,2.74,758.36
C03798,India,36,Female,Platinum,863,2023/12/17,30,6641.38,230.79,14,Electronics,Mobile,Credit Card,Direct,5,4.4,0.033,1,0,1,0,36-45,29,1.04,230.87
C05862,United States,53,Male,Gold,397,2025/3/27,13,6633.06,591.06,66,Clothing & Apparel,Desktop,Credit Card,Referral,2,4.6,0.077,1,7,0,0,>45,13,0.98,501.24
C00839,India,29,Female,Free,243,2025/8/28,29,6589.38,252.37,185,Books,Mobile,PayPal,Social Media,6,4.3,0.069,2,0,1,0,25-35,8,3.58,813.5
C00593,Canada,44,Female,Silver,313,2025/6/19,32,6580.33,190.13,109,Books,Mobile,PayPal,Direct,6,4.6,0.125,4,4,0,0,36-45,10,3.07,630.7
C06097,Canada,34,Female,Silver,49,2026/3/10,35,6580.09,169.89,11,Electronics,Tablet,UPI / Digital Wallet,Email Campaign,6,3.2,0.086,3,2,0,0,25-35,2,21.43,4028.63
C06877,United Kingdom,51,Female,Free,247,2025/8/24,41,6542.49,142.84,38,Health & Wellness,Mobile,PayPal,Direct,12,3.4,0.098,4,0,1,0,>45,8,4.98,794.63
C04534,Japan,69,Female,Free,692,2024/6/5,25,6541.22,288.71,197,Clothing & Apparel,Mobile,PayPal,Email Campaign,4,2.5,0,0,0,0,0,>45,23,1.08,283.58
C01214,United Kingdom,53,Female,Gold,425,2025/2/27,22,6537.83,264.17,70,Books,Desktop,Credit Card,Email Campaign,7,4.5,0,0,0,0,0,>45,14,1.55,461.49
C02942,United States,25,Female,Silver,82,2026/2/5,34,6536.12,186.02,2,Home & Kitchen,Tablet,PayPal,Paid Ad,6,4.8,0.029,1,7,0,0,25-35,3,12.44,2391.26
C03746,Mexico,32,Female,Gold,1716,2021/8/16,28,6533.99,247.24,34,Food & Grocery,Mobile,Credit Card,Organic Search,9,4.8,0.071,2,10,0,0,25-35,57,0.49,114.23
C04066,South Korea,40,Female,Free,34,2026/3/25,44,6530.71,174.1,30,Sports & Outdoors,Mobile,Debit Card,Social Media,16,3.2,0.114,5,7,0,0,36-45,1,38.82,5762.39
C04712,United States,29,Male,Free,759,2024/3/30,62,6486.52,111.16,164,Food & Grocery,Mobile,UPI / Digital Wallet,Email Campaign,14,4.7,0.113,7,9,1,0,25-35,25,2.45,256.38
C02877,India,39,Female,Gold,570,2024/10/5,59,6484.25,123.3,15,Health & Wellness,Desktop,Debit Card,Direct,11,3.8,0.051,3,3,0,0,36-45,19,3.11,341.28
C02256,Australia,18,Male,Gold,590,2024/9/15,36,6471.12,166.4,20,Electronics,Desktop,Debit Card,Social Media,9,4.4,0.028,1,1,0,0,<25,20,1.83,329.04
C07285,India,59,Female,Gold,984,2023/8/18,26,6457.18,232.85,177,Home & Kitchen,Tablet,Credit Card,Organic Search,9,3.9,0,0,1,0,0,>45,33,0.79,196.87
C00117,Japan,44,Female,Free,2535,2019/5/20,42,6455.78,178.6,102,Clothing & Apparel,Mobile,Credit Card,Paid Ad,7,4.7,0.048,2,2,0,0,36-45,85,0.5,76.4
C06823,United States,51,Male,Free,3217,2017/7/7,53,6455.74,132.46,134,Health & Wellness,Desktop,Bank Transfer,Organic Search,18,3.4,0.075,4,0,1,0,>45,107,0.49,60.2
C00168,India,26,Female,Free,471,2025/1/12,46,6452.08,148.8,26,Electronics,Mobile,Buy Now Pay Later,Organic Search,10,4,0.13,6,1,1,0,25-35,16,2.93,410.96
C01015,United Kingdom,27,Male,Free,1001,2023/8/1,25,6450.14,259.36,17,Clothing & Apparel,Desktop,Credit Card,Organic Search,6,4.7,0.12,3,4,1,0,25-35,33,0.75,193.31
C04360,United States,33,Female,Free,51,2026/3/8,46,6412.91,148.4,33,Electronics,Tablet,Buy Now Pay Later,Email Campaign,7,4.6,0.065,3,6,0,0,25-35,2,27.06,3772.3
C04162,United States,24,Female,Gold,27,2026/4/1,30,6404.47,190.43,11,Electronics,Desktop,Debit Card,Paid Ad,10,3.9,0.1,3,9,1,0,<25,1,33.33,7116.08
C00923,United Kingdom,37,Male,Silver,232,2025/9/8,35,6397.27,171.51,55,Jewelry & Accessories,Tablet,UPI / Digital Wallet,Direct,4,4.2,0,0,12,1,0,36-45,8,4.53,827.23
C04410,United States,22,Male,Free,298,2025/7/4,43,6391.11,148.27,9,Pet Supplies,Desktop,UPI / Digital Wallet,Email Campaign,4,4.6,0.093,4,0,1,0,<25,10,4.33,643.4
C04656,United States,54,Female,Free,261,2025/8/10,59,6390.24,103.65,77,Food & Grocery,Tablet,Buy Now Pay Later,Email Campaign,10,4.7,0.102,6,0,1,0,>45,9,6.78,734.51
C03847,United States,28,Female,Gold,493,2024/12/21,21,6388.84,306.26,47,Jewelry & Accessories,Mobile,Cryptocurrency,Referral,6,4.8,0,0,4,0,0,25-35,16,1.28,388.77
C01180,Brazil,18,Male,Silver,331,2025/6/1,29,6388.78,234.51,9,Sports & Outdoors,Mobile,Credit Card,Paid Ad,9,4.2,0,0,1,1,1,<25,11,2.63,579.04
C05455,United Kingdom,43,Male,Free,608,2024/8/28,9,6380.44,647.68,15,Beauty & Personal Care,Mobile,Credit Card,Referral,0,3.7,0,0,0,1,0,36-45,20,0.44,314.82
C06904,United States,18,Female,Free,972,2023/8/30,51,6363.14,118.51,28,Sports & Outdoors,Mobile,Credit Card,Email Campaign,5,2.8,0.039,2,17,0,0,<25,32,1.57,196.39
C00880,United States,40,Female,Platinum,449,2025/2/3,21,6355.75,287.57,19,Clothing & Apparel,Desktop,UPI / Digital Wallet,Paid Ad,5,4.5,0,0,1,1,0,36-45,15,1.4,424.66
C02882,Japan,41,Male,Free,956,2023/9/15,22,6338.21,322.33,192,Electronics,Mobile,PayPal,Email Campaign,4,4.3,0.091,2,4,1,1,36-45,32,0.69,198.9
C06741,United States,36,Female,Silver,200,2025/10/10,25,6327.93,225.1,70,Electronics,Desktop,Buy Now Pay Later,Referral,6,3.1,0,0,5,0,0,36-45,7,3.75,949.19
C06709,France,35,Male,Free,2634,2019/2/10,67,6304.98,90.73,59,Pet Supplies,Desktop,Credit Card,Email Campaign,4,4.5,0.03,2,4,1,0,25-35,88,0.76,71.81
C07074,South Africa,53,Female,Free,71,2026/2/16,76,6298.86,90.88,2,Clothing & Apparel,Desktop,Cryptocurrency,Direct,4,4.8,0.079,6,6,0,0,>45,2,32.11,2661.49
C07646,Brazil,32,Male,Gold,226,2025/9/14,53,6295.66,122.3,14,Electronics,Desktop,PayPal,Referral,7,3.4,0.038,2,1,1,0,25-35,8,7.04,835.71
C05164,Germany,18,Female,Gold,811,2024/2/7,38,6291.85,157.01,8,Sports & Outdoors,Mobile,PayPal,Organic Search,8,4.3,0.053,2,7,1,0,<25,27,1.41,232.74
C04589,United Kingdom,36,Male,Gold,954,2023/9/17,34,6286.34,168.08,74,Toys & Games,Desktop,Credit Card,Email Campaign,3,4.5,0.059,2,0,0,0,36-45,32,1.07,197.68
C07521,United States,38,Male,Platinum,237,2025/9/3,23,6276.58,265.07,49,Health & Wellness,Mobile,Credit Card,Social Media,3,4.4,0.043,1,13,0,0,36-45,8,2.91,794.5
C07016,United Kingdom,22,Female,Free,1014,2023/7/19,72,6269.44,81.18,28,Beauty & Personal Care,Tablet,UPI / Digital Wallet,Paid Ad,10,4.7,0.125,9,4,0,1,<25,34,2.13,185.49
C03428,United States,30,Male,Gold,260,2025/8/11,22,6268.23,289.57,27,Electronics,Mobile,Bank Transfer,Direct,1,4,0,0,0,1,1,25-35,9,2.54,723.26
